#Source : http://linkdata.org/work/rdf1s877i
type,Jurisdiction,Charge,phone,email,address,lat,lng,update
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字中村１８５−１,39.240066,140.445065,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字谷地開闢７０,39.250595,140.436497,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字谷地開闢８６−５,39.251612,140.434652,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字根木場１４１,39.249718,140.448989,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町谷地新田字根木場５２,39.252007,140.447546,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字上谷地１７,39.236598,140.439242,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字乱場,39.2376,140.439636,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字乱場２２４,39.236644,140.440109,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字真角５２,39.241029,140.436612,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字真角１０６,39.241798,140.436245,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字真角９９,39.241894,140.438041,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字本城１４７,39.243884,140.426558,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字真木９８−１,39.243493,140.424798,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字本城１５６,39.245379,140.425431,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字本城２６,39.243936,140.425628,2013.9.18
syoukasen,十文字分署,十文字地区,0182-42-0332,shoubou-juumonji@city.yokote.lg.jp,横手市十文字町睦合字真角１７１−４,39.243284,140.428303,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字下長瀞６５,39.293088,140.589327,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字下長瀞１６,39.291595,140.589234,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字下長瀞３−３,39.28973,140.589245,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字矢櫃２４−１,39.290175,140.59262,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字矢櫃１１９−１,39.291382,140.592598,2013.9.18
syoukasen,山内分署,山内大沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内大沢字矢櫃１１,39.290455,140.59461,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字皿木下段２６,39.290885,140.59745,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字皿木上段５１,39.290712,140.597681,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字君ヶ原１８,39.290637,140.600183,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字君ヶ原４２,39.290288,140.601739,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字君ヶ原８−７,39.292079,140.599103,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字野中９,39.294296,140.605406,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字板井沢１３７,39.293326,140.603144,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字板井沢６５−１,39.291623,140.604224,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字板井沢２２−２,39.290689,140.606161,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字根子４４,39.287433,140.608456,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字根子１０９−１,39.286843,140.610706,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字茂竹１０５,39.286404,140.607166,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字茂竹１１２,39.285378,140.607342,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字小田１０８−３,39.283901,140.610698,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字小田２５−１,39.285193,140.613491,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字小田１,39.285156,140.612462,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字土渕５,39.286724,140.61294,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字土渕５９,39.286456,140.614433,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字下虫内１２９−２,39.283478,140.612909,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字下虫内６７,39.281516,140.611184,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字下虫内１９−１,39.280175,140.610895,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字道地９８−１,39.282618,140.614912,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字道地５９−１６,39.282593,140.616155,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字道地５９−３９,39.282749,140.617121,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字道地５９−２４,39.281811,140.616829,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字岩瀬５２−１,39.281421,140.614228,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字岩瀬８８−２,39.279717,140.614194,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字岩瀬９４,39.278114,140.615413,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字軽井沢５１−２,39.291139,140.617686,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字軽井沢５１−５２,39.290786,140.616242,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字軽井沢５１−５４,39.290556,140.615478,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字軽井沢５１−５８,39.290371,140.614817,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字軽井沢５１−６２,39.290148,140.613961,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字鶴ヶ池１７,39.27927,140.61725,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字鶴ヶ池２０,39.282069,140.618189,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字鶴ヶ池２４−２,39.282385,140.619838,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字鶴ヶ池２６−２,39.281386,140.621425,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字鶴ヶ池１０,39.279752,140.619522,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字内渕９,39.284351,140.630485,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字中島６５−１０,39.27755,140.617095,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字中島２８−１７,39.277779,140.61904,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字二瀬８−４,39.27812,140.620119,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字二瀬８−１７,39.277097,140.620251,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字二瀬８−４７,39.278415,140.62124,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字二瀬５４−１２,39.279176,140.621854,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字二瀬６９−３,39.279563,140.62225,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字菅生２−８,39.282561,140.623833,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字平石下段４７,39.289142,140.629466,2013.9.18
syoukasen,山内分署,土渕地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内土渕字平石上段１６,39.290988,140.629526,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字岩野目３２,39.279388,140.624362,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字北相野々４５−１,39.277632,140.622289,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字北相野々７１−３,39.276852,140.621962,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字北相野々６０−３,39.276573,140.622271,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字北相野々９３,39.276411,140.620885,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字相野々９−２,39.275884,140.619853,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字相野々４３,39.275409,140.621463,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字相野々４１−３,39.274631,140.622016,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字南相野々３７−４,39.272552,140.622492,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字南相野々２６−２,39.271093,140.622841,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字南相野々８４−４,39.269825,140.624295,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字南相野々９５−１,39.269658,140.625935,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字南相野々１８１−１８,39.270955,140.625358,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字桧沢１２９,39.268882,140.621534,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字桧沢７２,39.268707,140.620386,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字桧沢３４,39.266815,140.620925,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字中嶋６,39.26331,140.623572,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字中嶋２２,39.262173,140.62381,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字上ヘ村６０,39.260406,140.624513,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字上ヘ村１１４,39.258803,140.625732,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字上ヘ村１３２−２,39.258315,140.626573,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字吉谷地１１,39.251162,140.621178,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字吉谷地２７,39.251162,140.621178,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字田野沢６３−１,39.250142,140.622306,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字田野沢３０,39.249711,140.622501,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字狼沢３７,39.246109,140.620587,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字狼沢１９,39.245536,140.619979,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字蕨台５,39.242065,140.616841,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字武道１０４,39.234435,140.615781,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字武道５６,39.233314,140.617032,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字武道８１,39.233272,140.616076,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字下タ村８０,39.232476,140.615339,2013.9.18
syoukasen,山内分署,平野沢地区,0182-53-2182,shoubou-sannai@city.yokote.lg.jp,横手市山内平野沢字下タ村３４,39.234298,140.615046,2013.9.18
